Wavelength (nm),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
400,0.2773891549851213,0.27755511044515246,0.27807408924418625,0.27901548053320774,0.28051941571810785,0.2828548189494104,0.28658425461955583,0.2932070724366045,0.3137012318753859,0.36072567842475195,0.3626265333090718,0.36209427073606426,0.3636264116811345,0.3533850686449214,0.33604163239901674,0.3174274253314877,0.2993285071119359,0.2824141974064802,0.2669294234644635,0.2528438479311758,0.23999223805882797,0.22821630220135478,0.21744342255071142,0.20768234403861588,0.1989721677197373,0.19132781220004957,0.18470192427694304,0.17896626178408148,0.17391291902064798,0.16928020162804272,0.16481064942968857,0.16033944991470298,0.15588416088905105,0.1516792100759401,0.14811515699281633,0.14561304227400348,0.1445152006225961,0.14503309662219507,0.14716116657591957,0.15015610232842375,0.1506028035763838,0.14235940251191856,0.12977893241997537,0.13734088299384076,0.1708038506750448,0.13489266707406164,0.1472298033183005,0.1518301014825621,0.15416435117148322,0.15618826706643602,0.15805373254670715,0.15985630042891802,0.16166746768579565,0.1635477372842999,0.1655522336338998,0.16773338114094793,0.1701423287343491,0.17282981479321397,0.17584678643933563,0.17924492493108646,0.18307715299947325,0.18739816149385327,0.19226497194965195,0.19773754011049563,0.20387939905581018,0.21075833739837796,0.21844710690820007,0.2270241541906426,0.2365743722085245,0.24718986912112859,0.25897075382779156,0.2720259395239674,0.2864739683219786,0.3024438613998617,0.32007600004232195,0.3395230430547481,0.3609508848642333,0.3845396552268909,0.41048475413451957,0.43899790138041794,0.4703081549044435,0.5046628096766026,0.5423280237358061,0.5835889286586191,0.6287488796445196,0.6781274219037385,0.7320565644869912,0.7908751492843501,0.8549215349045723,0.9245254060386973
401,0.281323984314955,0.28149862722238983,0.2820443470046426,0.28303305362387804,0.28461116608275744,0.28706341355894205,0.2909986071094091,0.2981185441712456,0.3351235549561296,0.3623127608344915,0.36811906216339785,0.3625602084128946,0.36287865845183115,0.35471070277119354,0.33768157993266934,0.3185553027470648,0.29993331530181355,0.28263158250084935,0.2669203096190518,0.2527747352002111,0.24001632979901902,0.22845070008864918,0.21795842213174893,0.20850683092684885,0.20010509247764657,0.1927464932273991,0.18636549218635243,0.18081734247591863,0.17588179464012327,0.1712950797049804,0.16681517085746986,0.16231273450372796,0.15785161415486337,0.15370280513402265,0.1502657509056267,0.14794201823028116,0.14703885148259874,0.147719684188753,0.1498688016597237,0.15237890457432476,0.15108368008632445,0.14118218766527318,0.1289409894611988,0.14156356349495414,0.22826603559402858,0.13769623748907617,0.14812180243277986,0.15508753250732202,0.1574310835085923,0.15952114657528332,0.16146456016877558,0.1633485742188133,0.16524218896567594,0.16720486484715677,0.1692910658068203,0.17155261443102487,0.17404001845415396,0.17680331805948798,0.17989271944132726,0.1833591474639477,0.18725478470170281,0.19163362972469086,0.19655208855361245,0.20206960259285894,0.20824931058576104,0.21515873938880115,0.22287051756814755,0.2314631062843453,0.2410215431479238,0.25163819630839984,0.2634135276672113,0.27645686551849896,0.2908871878907792,0.30683391816328776,0.32443773390845754,0.3438513880279969,0.3652405376112872,0.38878456982096665,0.4146774044580573,0.4431282383058508,0.47436217536687736,0.5086206585399627,0.5461615825385541,0.5872589288516137,0.6322017311866768,0.6812921715231834,0.7348426453557801,0.7931717384630009,0.8565992236240983,0.9254403720923172
402,0.2853558623730059,0.28553875577486687,0.28611001591067836,0.28714446519266673,0.288795749940215,0.2913668506546535,0.2955213737461497,0.30322207224150893,0.34510925757997846,0.3663727454234208,0.3811215580119286,0.3662581386224458,0.3617922195984618,0.3551706691301789,0.3391087937522559,0.31969177625902884,0.3006128585499861,0.2829513926286097,0.26702413395261326,0.25281874889290723,0.24015332820057447,0.22880734377659923,0.21861764382514484,0.2095054192660943,0.2014417506836973,0.194391111437945,0.18826567459221288,0.18290368477272334,0.1780755122528233,0.17352113337937522,0.1690209676487164,0.16448624571509873,0.16002699308631585,0.1559451679448685,0.15264179829712587,0.15049423716359153,0.14977238538079277,0.15058531181205573,0.15267933837139458,0.15451394865814394,0.15132737078066313,0.14041160426509858,0.1333022768896504,0.14659355248492303,0.23904378570485083,0.1408093091424706,0.15018805594066895,0.15866635697083142,0.16087194688076906,0.1629948918713952,0.16499842062180797,0.16695223151830332,0.1689198876713463,0.1709583773080782,0.17312063345632636,0.17545727342428438,0.17801771299144603,0.18085094377691419,0.1840061540704278,0.18753329316110634,0.19148363192947887,0.1959103452903794,0.20086912637757395,0.20641883340678144,0.212622165358442,0.21954636049582593,0.22726391134237645,0.23585329043386075,0.245399682448018,0.25599571980968766,0.26774222025811995,0.28074892588154965,0.29513524354228454,0.3110309862145053,0.3285771133037047,0.3479264652339739,0.369244483128974,0.3927098978352695,0.4185153633283715,0.44686799719005477,0.47798977503742285,0.5121177067788255,0.5495037017752091,0.5904140106444955,0.6351281191427749,0.6839369718763246,0.7371404281550614,0.7950439026605713,0.857954214070394,0.9261747371097053
403,0.28948226992228066,0.2896728225454546,0.2902679798158708,0.2913459352412044,0.29306864685477835,0.2957601607138084,0.300149014730415,0.3085386617276292,0.3533252042339308,0.37105078065983416,0.4018978345665809,0.3706362858929702,0.3608807019096818,0.35466797695815167,0.3401165556059277,0.32072767513502454,0.30129414369148266,0.2833198960467047,0.26720330563104017,0.25295154779385415,0.2403864506034495,0.2292704743389562,0.21940177765672342,0.21065335419329118,0.2029518263248739,0.1962264942346549,0.19036351894613493,0.18518386053103605,0.18045157142031715,0.17591598736904085,0.1713862307880266,0.16681787119222433,0.16236576742537076,0.15835701984751252,0.1551879715715686,0.153208324335046,0.15264862967412798,0.1535551642720078,0.1555027436519482,0.15645836589387616,0.15135712486237626,0.14006763490635035,0.1374561438592431,0.15279828075178165,0.129850703129509,0.1440464988313167,0.15271041499776072,0.16066115124600383,0.16447709291672544,0.16658495050935215,0.16862880611897166,0.17064112989576924,0.1726754518970424,0.17478438962109105,0.17701829976573927,0.1794259154855388,0.1820550761273744,0.1849533613502581,0.18816866339735652,0.1917497433097769,0.1957468006983048,0.20021207157663284,0.2052004583551089,0.21077018975284073,0.21698350503044078,0.22390735567819767,0.23161411782223543,0.24018230958823733,0.2496973090497935,0.2602520698280584,0.2719478326068364,0.2848948315412184,0.29921299456070105,0.3150326357126776,0.3324951357745338,0.3517536041834314,0.37297351067249235,0.3963332686244895,0.42202474384132505,0.4502536520540854,0.48123979617090895,0.5152170805168839,0.5524332253864964,0.5931490932226215,0.6376375306781955,0.6861816321972848,0.7390723434579091,0.7966053476927597,0.859077211305211,0.9267807997260766
404,0.2937012810352382,0.2938987637719342,0.29451578166390974,0.2956344252183783,0.29742619911313606,0.30023944273783704,0.3048797767613736,0.31410579300777985,0.3607884931868944,0.3760019355996924,0.37677214388023944,0.37606084992621147,0.35998515426911726,0.353403742469204,0.3404894313085687,0.32153898247453505,0.3018997259612673,0.2836818005332592,0.2674193053643315,0.25314868329220475,0.24070033384840397,0.2298271497690254,0.22029471580293566,0.21192841846516924,0.20460637551947222,0.19821774797968322,0.1926196799743216,0.18761591342278944,0.18296727099917232,0.17843764782702784,0.17387012338918004,0.16926695101940553,0.16482535130623716,0.16089176159817176,0.15785265750988062,0.15602774303055342,0.15560609515988671,0.15656020164469286,0.15825461869332136,0.15812844083538846,0.15123353592605346,0.14009911174633385,0.14164143137929297,0.16114903370770395,0.13195084297359996,0.14731142204063455,0.1554677305486845,0.16259821243475187,0.16827540810235816,0.17027776254967691,0.17233707920477967,0.17439608331585066,0.1764903088892205,0.17866529722372126,0.18096751097588934,0.1834430114005386,0.18613753120061716,0.18909685787966887,0.19236730788241618,0.19599624860476178,0.20003266172246215,0.20452774579309152,0.20953555400736396,0.2151136605821672,0.22132384800795757,0.22823280726408074,0.2359128439117807,0.24444258430543006,0.2539076776813111,0.2644014912871382,0.2760257967507619,0.28889144634517033,0.3031190375163753,0.3188395628528322,0.33619504045104415,0.35533911623937886,0.37643762512717704,0.39966909173279813,0.4252251438382889,0.4533108026493822,0.48414460362094036,0.5179584905472666,0.5549974147218447,0.5955185616041665,0.6397901213416797,0.6880895185334702,0.74070102222492,0.7979126696384263,0.8600124553086677,0.9272837582480802
405,0.29801127162828134,0.29821484699873807,0.2988513829659161,0.30000745783321175,0.3018655112697253,0.30480186739732396,0.3097139538365164,0.3199905975659921,0.3678461364348542,0.3811208500494526,0.3804593089685122,0.3842371627037643,0.3624061623300494,0.35183988152567447,0.34006073691048705,0.3219922133071253,0.3023525175292041,0.2839857474981632,0.2676377678607558,0.2533895231380372,0.24108367503215528,0.23046907593317664,0.2212851653196871,0.2133126809002799,0.2063798256948888,0.20033248968564654,0.19499679637414152,0.19015976132107915,0.18558202399792545,0.18104666161793323,0.17643479206311327,0.17179622522154606,0.16736709181902126,0.1635075448080272,0.16059006373312248,0.15890284685523862,0.1585908888475195,0.15953890860448777,0.16085870126867813,0.15946661165718445,0.151035873747971,0.14037312843411925,0.14591461034297518,0.17453420800234426,0.137306493377838,0.15053794505628804,0.15833503471842306,0.16511665506750633,0.17247735571712733,0.17407474120416952,0.17611284501878388,0.17820452096271633,0.1803517994140415,0.1825889843084148,0.18495688622513598,0.1874979421001285,0.19025518120928323,0.1932721939913507,0.19659343701495388,0.20026468523839075,0.20433356856962204,0.20885016602090603,0.21386764161964056,0.21944290976131975,0.22563731937346607,0.2325173477449161,0.24015529653469211,0.24862998424393692,0.25802743111779286,0.26844153382499203,0.27997472814578167,0.2927386381213698,0.30685470954609073,0.3224548242063075,0.339681888789995,0.3586903888196326,0.37964689322136747,0.4027304891810342,0.42813311974593155,0.4560597882903507,0.4867285846936001,0.5203704783028564,0.5572288131433519,0.5975584323363977,0.6416243524471917,0.6896999057297563,0.7420642700070132,0.7989993128094766,0.8607856883537001,0.927698142374336
406,0.3024105565812894,0.30261931695749383,0.30327283501668933,0.3044628276442243,0.3063842115109133,0.30944550799232656,0.3146540033765594,0.3263229386494487,0.37466862153166897,0.3863654814969711,0.38501100381661585,0.40923428508675375,0.3668267924324912,0.3504681945025881,0.3387974989316788,0.321954709362116,0.3025802217928924,0.2841892299231547,0.26783310897886486,0.2536608578437096,0.24153154796653967,0.23119395518364175,0.22236762606119712,0.21479356434065572,0.20825134097324083,0.20254253247372056,0.19746140915742755,0.19277920471755453,0.1882593089735615,0.18370790835940418,0.17904697742636877,0.1743733206196587,0.16995771675832666,0.16616872197452612,0.16336165422506144,0.16179226132808597,0.16155799944532734,0.16243851617134764,0.16324926270569,0.16044636094359324,0.15084050714186087,0.1405785997666198,0.1503419866689251,0.20450625391647512,0.14209000842405992,0.15367294926155323,0.16122555235035207,0.16784078164960387,0.17462416688279953,0.178002941599768,0.17995455340522842,0.18205988984758478,0.1842522560646404,0.18654777320582724,0.18897910434167073,0.1915838527838595,0.19440164692464978,0.19747343672915033,0.20084152469434152,0.20454989860796396,0.20864471424115752,0.21317486425517096,0.21819260061902343,0.2237541901702589,0.22992058886307673,0.23675812389820516,0.24433917571645045,0.2527428541611184,0.2620556650055617,0.2723721644117931,0.2837955996177769,0.296438534138342,0.31042345491530243,0.3258833570912844,0.34296229934307476,0.3618159189367578,0.38261189081478303,0.405530309070759,0.43076396213402385,0.4585184649640506,0.48901220274929114,0.5224760313666963,0.5591526707228873,0.5992957187951922,0.6431682076231643,0.6910406186750448,0.7431882749339603,0.7998880316069807,0.861414197267344,0.9280336330677378
407,0.30689698205897553,0.3071099918507655,0.3077778862800815,0.3089982246184303,0.31098009471258503,0.3141690179198649,0.3197045726087488,0.33340749691420607,0.38135569900996213,0.3917150787881874,0.3896993719548354,0.3803720251992221,0.3716321171458941,0.3495450398021921,0.3368704323420287,0.32131401966105333,0.30251923981456835,0.28426226954366884,0.26799192801339533,0.25395943827030765,0.24204678863866894,0.23200592083053892,0.2235424110917824,0.2163639432545333,0.2102052502379661,0.20482469073864035,0.19998506327660304,0.19544317819921916,0.19096791163177665,0.18639170994201543,0.18167894648142643,0.17697154341615254,0.17257006198767996,0.16884656276486004,0.16613687561535176,0.1646636257205624,0.16447204102566773,0.16521582270002952,0.165373481776419,0.16107346819468651,0.15070290041338755,0.14069670715086763,0.15505422940817606,0.30110103232244917,0.14622772807651907,0.15666940312336508,0.16407135201461176,0.1706310946396622,0.17702913160312847,0.18215866762531524,0.1838717072270437,0.18596137216600145,0.1881882373671137,0.1905375258447314,0.19302997275870923,0.1956967273614693,0.19857316431375735,0.20169708894794808,0.2051083354568341,0.2088489089112502,0.21296337720026629,0.21749939293320952,0.22250828799251599,0.22804570898362983,0.23417227382529526,0.24095423636305527,0.24846415017799542,0.256781525804366,0.265993477734129,0.2761953589649626,0.28749138143072145,0.2999952203997899,0.3138305997929341,0.3291318533152962,0.3460444532773092,0.3647254949612845,0.3853441193474573,0.40808185093885124,0.4331328203501041,0.46070383334501414,0.49101423930708243,0.5242955430196796,0.5607906945838869,0.6007529839553833,0.6444444597557346,0.6921337876840448,0.7440934631173599,0.8005962965107357,0.8619111001994673,0.9282975224106774
408,0.3114675000367006,0.3116838381592186,0.3123635574807364,0.31361080808341535,0.31565069321381367,0.31897121319459776,0.3248725741288669,0.3424866768339512,0.3879719740617178,0.39715659406702747,0.39443090929882846,0.3776681515677804,0.3776025901237022,0.34872799140835536,0.3346354113707906,0.3200098843619113,0.3021182802768419,0.28418931229090627,0.26811460202712645,0.25429291801077036,0.24264007610664784,0.23291487669545255,0.2248146681316864,0.21802128443583113,0.21223054329752217,0.20716067052790585,0.20254451402608084,0.1981261381847192,0.193682345568769,0.18907416461521614,0.18430868817907833,0.1795699624235278,0.17518311028096054,0.17151931148265928,0.16889327994804745,0.16749381344411832,0.16730756530975288,0.16783770748890398,0.16719371829703034,0.16138269018036744,0.15064714933030507,0.14520838132107305,0.16032532366298433,0.15079820276613687,0.1498253132595376,0.15948283258263876,0.16681422399883022,0.1734019042724889,0.1797091817607435,0.18712524583161586,0.18789171773901395,0.18991446824075334,0.19216021756800905,0.19455712744413844,0.19710786984948409,0.19983484353774722,0.20276807336477704,0.20594162039259514,0.2093925007325517,0.21316053264064236,0.21728858654214867,0.22182303125890349,0.22681428269213558,0.23231740683265845,0.23839274982220707,0.24510657861875668,0.252531722148897,0.2607482068316174,0.26984388289974387,0.2799150393720636,0.2910670059730343,0.30341473980137795,0.3170833931213315,0.33220885628224417,0.34893826644459225,0.36743046848294986,0.3878564091320244,0.41039943914114557,0.4352554909396183,0.46263309118377427,0.4927531587340646,0.5258485293954558,0.5621631395941812,0.6019507926849549,0.6454734246120787,0.6929987812174698,0.7447974188351384,0.8011389443546699,0.8622874222506913,0.928495895844805
409,0.31611775410036663,0.31633655485317774,0.3170257207058055,0.3182967763674138,0.32039283311246564,0.32385063520457824,0.3301675257073554,0.3644759937919406,0.3945618775767577,0.4026792410266387,0.3991720797366794,0.3835801610930241,0.3875321085294551,0.3520283132118054,0.332498074742231,0.3180755318121745,0.30134249005757474,0.28396898180064917,0.26821474135232326,0.25467899001407834,0.2433286548144306,0.23393486325161522,0.22619265336030228,0.2197661338665726,0.21431972792651835,0.20953629304914725,0.2051212310206152,0.2008077338649099,0.19638257434024456,0.19173682724178553,0.18691951242666596,0.18215294971553872,0.17778152842869133,0.17417177331343578,0.17161620598553573,0.1702687407620603,0.17004897827416415,0.17028130437387762,0.16868938336506606,0.16143016248661093,0.15066285558329037,0.14893932955006886,0.1667630793780034,0.1345937246191779,0.1529492902359198,0.1620695030979102,0.16940067116591304,0.17608731274450082,0.18244662193246255,0.18887926070555394,0.19208227970717545,0.19393317860303183,0.1961728959842317,0.19860840845261146,0.20121357250774835,0.20399859102156714,0.20698665664175223,0.2102073373178003,0.21369442244095532,0.21748531941515942,0.2216210894742433,0.2261467797896638,0.23111190334750736,0.23657099456199807,0.24258420250597076,0.2492179004326861,0.25654529942215926,0.26464705930464527,0.273611893095341,0.28353716272141277,0.29452946415664516,0.3067051993503303,0.320191130613933,0.335124910437697,0.3516555760507189,0.36994399340182904,0.39016322961242556,0.4124988263393606,0.4371489389210534,0.4643242977569767,0.49424793926987465,0.5271546443245999,0.5632900125875737,0.6029090926638392,0.6462744808292483,0.6936537969225173,0.7453164458796657,0.8015295791427083,0.8625531836322605,0.928634249153761
