Wavelength (nm),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
400,0.5727656952784831,0.5736399740906074,0.5757840586398615,0.5778213556931611,0.5789572072733452,0.5804141245960454,0.5842326102048268,0.5893729438086657,0.5925038343238367,0.5958499000445941,0.6022275656582176,0.6027993838309762,0.6062487404931948,0.6018031828300939,0.5969071329777148,0.5899072062240432,0.5775886632820896,0.5493116305990817,0.48808126821476205,0.24348372933731083,0.18810540707655418,0.16446620182553454,0.14946027331698122,0.13843194443050374,0.12964781664594258,0.12227373360706616,0.1158354407921499,0.11003002224329687,0.10465075272983157,0.09955486278840868,0.09464823291179142,0.0898760838827516,0.08521497482854348,0.08066453740463198,0.07623903924819699,0.07195958839249071,0.0678478245218769,0.06392158134121535,0.06019254383631133,0.05666557551787197,0.05333923313658781,0.050206994359389356,0.04725882604944142,0.04448284806617591,0.04186695538736082,0.039400331246230574,0.037074815622130955,0.0348860967366693,0.032834682392750135,0.030926597654389227,0.02917375741395737,0.02759398326755988,0.026210672878903645,0.025052178447835763,0.02415099626615681,0.023542899016124857,0.023266148608724176,0.02336090948239681,0.023868946708977084,0.02483365006627035,0.026300384472565833,0.028317135944734863,0.03093540362714912,0.03421128203568382,0.038206680941982,0.04299064007155225,0.048640709093163724,0.05524437806943866,0.06290055820975865,0.0717211265684962,0.0818325607550804,0.09337770045750556,0.10651768147830501,0.12143409508405466,0.1383314310566628,0.1574398674405398,0.1790184743520042,0.203358904238617,0.2307896475661904,0.2616809419419142,0.29645043493607076,0.3355697170292485,0.37957186182170183,0.42906013653075487,0.4847180775736362,0.5473211645043754,0.6177503717127202,0.6970079322270363,0.786235712969162,0.8867366772862935
401,0.569929349817391,0.571018223772355,0.5735007422273779,0.5755933542667975,0.576645333272649,0.5782913798779381,0.5826404152114912,0.5878508118355174,0.5911081333680651,0.5954055652910651,0.6022176056402031,0.6031841511124976,0.6182071007948965,0.6054686714306775,0.6030478737928542,0.598123082867509,0.5879437028913957,0.564522386306305,0.5141221288505493,0.28176066243885745,0.19943136464799907,0.17120808432413231,0.15406534160765456,0.14174175824828897,0.13206717918547703,0.12404112101808881,0.11711396946716612,0.1109434108221376,0.10529810673580499,0.10001638353308386,0.09498717087665524,0.09013963909496761,0.08543552810177212,0.0808617256294913,0.07642257473823033,0.0721323792829698,0.06800888512497062,0.06406835616613846,0.06032248728541578,0.05677702552341957,0.053431736942650895,0.05028128428039644,0.04731662602198843,0.0445266468034456,0.04189983022974792,0.03942585988494764,0.037097075272175595,0.034909723337169664,0.03286494658371204,0.03096945018629689,0.02923580420668622,0.0276823677070666,0.026332865951266972,0.025215700050187508,0.02436310754797782,0.023810311909036017,0.0235947940902087,0.023755793103246377,0.024334102941385886,0.02537219069008367,0.02691462380567538,0.029008768636702584,0.03170570868268282,0.03506132841506896,0.03913751391678678,0.04400343214910892,0.04973686387585114,0.056425579443466045,0.06416876062645725,0.07307848489038647,0.08328130020387906,0.09491992859158625,0.10815514477128842,0.12316788249867598,0.1401616259750092,0.1593651474580184,0.18103565587345366,0.20546242568179984,0.23297098143802625,0.2639279222312246,0.2987464822216292,0.3378929394080439,0.3818940051013179,0.43134535189082795,0.4869214687844492,0.5493870694056351,0.6196103235189796,0.6985782347527152,0.7874145493477364,0.8874006533356844
402,0.5664986649932972,0.5677764713835562,0.5705214003930299,0.572634098381737,0.5736583167989746,0.5755947912853542,0.5804464798303846,0.5855891284775222,0.5890057024561667,0.5943798641302311,0.6012992072943603,0.6028890018896911,0.6129546253151262,0.6083252415728123,0.6077750616638267,0.6045705848528008,0.5967820634739809,0.5777243271587972,0.5361814888531735,0.4137138420607095,0.21286799899508685,0.1787949742786335,0.1591706059562239,0.14540420586557035,0.1347599442746399,0.12603162014700295,0.11857917728565512,0.11201484200716962,0.10608060072794215,0.10059566298343295,0.09543246041318657,0.09050446508690149,0.08575838293513573,0.08116740971185539,0.07672439280199349,0.07243493257314423,0.0683110008765641,0.06436571516575207,0.06060966909389737,0.0570488864583143,0.05368419111276036,0.05051164139326143,0.04752365701172044,0.044710522343366095,0.0420620314921067,0.03956911242823845,0.03722531541399025,0.035028076669581694,0.03297968260604233,0.031087875798574836,0.029366070479875446,0.027833184974384167,0.026513145795852632,0.025434162435718357,0.02462790174062602,0.024128698665237425,0.023972925175866366,0.024198606662129266,0.024845334601137557,0.02595448481883384,0.027569719366476543,0.02973772998515326,0.0325091723314004,0.03593974053369274,0.040091338489625955,0.04503331505787857,0.050843743027849705,0.057610735168082135,0.06543380389885677,0.07442528356805714,0.08471184540408536,0.09643614455900551,0.10975864600990141,0.12485968150943812,0.14194179364843793,0.16123242609539257,0.18298702209619377,0.20749259731529635,0.23507185899098823,0.26608795195374185,0.3009499239532478,0.3401190184716629,0.3841159232160983,0.43352912724076564,0.48902456967840224,0.5513567990128387,0.6213819044901993,0.7000725315742595,0.7885353523391273,0.8880314304531062
403,0.5625580442370738,0.5639778112055187,0.5668828154747384,0.5689811619988179,0.5700473951196781,0.5723974307822882,0.5776873487424761,0.582643531940658,0.5862469447752413,0.5928374200284771,0.5995999885497015,0.6018793410791262,0.6084370461630085,0.6128618021365265,0.6118187248008888,0.6096670748621535,0.604220484034625,0.5891030794881968,0.5550272078465568,0.46851731119995277,0.22920125537260402,0.18737879698755325,0.16483947175537125,0.14945860194118052,0.13775806731265075,0.1282756798981877,0.1202620302681232,0.11327601715066167,0.10702988549748195,0.10132297792905773,0.09601153138504916,0.0909938780349619,0.08620196051779228,0.08159496149710997,0.07715326686143062,0.0728723255230415,0.06875669005562303,0.06481478370001555,0.06105486831611368,0.05748244115312082,0.05409901837332155,0.0509020703938856,0.04788578937785297,0.045042372071782744,0.0423635507815282,0.03984216544263628,0.03747362040324342,0.03525710672307073,0.03319650074830061,0.03130088157455694,0.02958464967947455,0.02806727590545204,0.026772757155055053,0.025728892475980106,0.024966511858297583,0.024518786322738417,0.0244207243531298,0.02470892386154982,0.025421609842831774,0.02659895351350898,0.028283643750590864,0.030521667405603674,0.033363250461584545,0.0368639147191053,0.041085612299672496,0.04609791075451417,0.051979213573507946,0.05881801347113884,0.06671418828633853,0.07578036104753622,0.08614335613306251,0.09794579201928626,0.11134785760665333,0.12652932363725633,0.14369184372519092,0.16306160178004828,0.18489236506217183,0.20946900574633895,0.2371115595735739,0.26817989866127556,0.3030791073682687,0.3422656656935319,0.38625456438587435,0.43562750013523693,0.49104232836394873,0.5532439858175567,0.6230771360853609,0.7015008391939214,0.789605602433584,0.8886332345296479
404,0.5581952811078253,0.5596873137714475,0.5626274065785174,0.5646774580769113,0.565870908538476,0.5687744985975086,0.5743980182560976,0.5790711315161623,0.5828962187194361,0.5908101627582704,0.5972285586150535,0.6001043043430317,0.6068939969911299,0.619300866066399,0.6131592894682487,0.6135953501044419,0.6103683648475025,0.5988225230747625,0.5711709383837371,0.5043015924815902,0.24983916136507625,0.19716193938430226,0.1711484723991726,0.15394893159551842,0.14109495972757272,0.1308036636327955,0.1221926672782196,0.1147575856408289,0.10817672044588526,0.1022281417250501,0.09675189376349864,0.09163175482593675,0.08678549750450859,0.08215849938594726,0.07771831900992685,0.07344933595779565,0.06934739956309899,0.06541485033576397,0.06165637043289076,0.05807599123775082,0.05467536320677245,0.05145318420698799,0.048405547846267966,0.045526921947204965,0.042811476734143296,0.040254522078678565,0.037853860944661664,0.03561091252850698,0.033531503770839445,0.03162627556756599,0.029910701488125895,0.028404768480344348,0.027132413147878023,0.026120835278176147,0.02539981714361204,0.025001162989881087,0.024958343604924802,0.025306394339105,0.02608207967450207,0.027324309248184762,0.029074771722164643,0.03137874391185064,0.0342860313697067,0.037852000926834516,0.04213867355358881,0.047215855899180856,0.05316230008807264,0.06006689312775659,0.06802988900648509,0.07716420757048119,0.08759683390250704,0.09947035964564978,0.11294471328956666,0.12819913001814107,0.14543441386163064,0.1648755464587885,0.1867746987126416,0.21141470499663229,0.23911306517074019,0.27022654813905644,0.3051564824736946,0.3443548350690295,0.38833119815312517,0.4376608285758889,0.4929939115120515,0.5550662540765583,0.6247116534916894,0.7028762301114363,0.7906350685930508,0.8892115715764795
405,0.5534984047983981,0.5549718725603093,0.5578039487369542,0.5597719906287244,0.5611982621857384,0.5647983477774382,0.5706141589918359,0.5749271804057813,0.5790454377169333,0.5882774650267295,0.5942478651550993,0.5974438924313268,0.6052190522158597,0.6120534479159934,0.6141940802472986,0.6164805257859134,0.6153295132389498,0.6070297956508626,0.5849851154235715,0.5320145970685413,0.27779631687628187,0.2084213838228782,0.17819101758868508,0.15892480646349394,0.14480562718455672,0.13364559263231718,0.12439988067136148,0.1164884210348054,0.10955009644181055,0.10333955104350626,0.09768022251789822,0.09244179407255018,0.08752861184714994,0.0828728412097793,0.07842937293029505,0.07417114070415673,0.07008444934498441,0.06616444312196279,0.06241107204111696,0.05882591103959064,0.05541004209561234,0.05216301899396249,0.049082773486849,0.04616622484655428,0.043410322181783104,0.04081326208888952,0.03837566318266981,0.036101530497861085,0.033998900518776395,0.03208011870080863,0.030361761845232853,0.0288642710426253,0.027611399393549174,0.02662959653594805,0.02594744789890893,0.025595264496450696,0.025604886518979752,0.026009729359812467,0.026845070730979533,0.02814855588591071,0.029960885454869936,0.03232664580374536,0.035295243122229064,0.038921907689585374,0.043268742530770114,0.048405800080388486,0.054412180962240896,0.0613771600764835,0.0694013562611459,0.07859797212768213,0.08909413951997455,0.1010324128586242,0.11457245721335024,0.12989298055092127,0.1471939608984694,0.16669922008288554,0.18865939728913356,0.21335537887678988,0.24110224647141634,0.2722538138473201,0.307207834891238,0.3464119802153587,0.3903706989718135,0.439653105352659,0.49490205647727753,0.5568446203287796,0.626304169669257,0.7042143810891801,0.7916354681902561,0.8897730349559493
406,0.5485513347523361,0.5498999547766613,0.5524681999039665,0.5543217871070517,0.5561135945228377,0.5605313602854033,0.5663727432461003,0.570264034297647,0.5748322348448257,0.5851940662676468,0.5906762418990005,0.5915829031868709,0.6028716321380031,0.6105275856105609,0.6148127721283373,0.6184268835795372,0.6192032075747345,0.6138587762830128,0.5967580944482059,0.5545664432614726,0.32261794156037565,0.22155010111813567,0.18608268256787452,0.16444283870479337,0.14892705484780774,0.13683110619535924,0.12691081820972258,0.11849513066322037,0.11117659192863966,0.10468343580762297,0.09882157809780312,0.0934468158808053,0.0884508043544755,0.08375331189540615,0.0792971233724006,0.07504383974496019,0.07096984836248689,0.0670623412189612,0.06331558471922141,0.05972775273980872,0.0562985809421134,0.05302795720610854,0.049915403564873576,0.046960280302257844,0.044162474104027905,0.041523317027475116,0.039046508324669896,0.03673886242229881,0.03461077187113953,0.03267634411255312,0.03095323619951804,0.029462263220179946,0.028226887199689913,0.027272701013444856,0.026627008848056855,0.02631857772094739,0.02637760197846284,0.026835892053387395,0.027727274902930178,0.029088178226553425,0.03095836318082065,0.033381769070794744,0.03640743645355963,0.04009048074681479,0.044493095910476274,0.04968557661631386,0.055747357232161454,0.0627680764944205,0.0708486872653082,0.08010264044346944,0.09065718011700727,0.10265479287591024,0.11625485772798777,0.13163554466808594,0.1489960104189864,0.1685589402108831,0.19057348573947924,0.21531865254682067,0.24310719568110276,0.274290091046196,0.30926166159654744,0.34846545261163353,0.3924009688263568,0.4416314083856902,0.49679255471928024,0.558603017892583,0.62787605227917,0.7055332180601109,0.7926202006184933,0.8903251547623472
407,0.5434286696142926,0.5445406088552693,0.5466834549128121,0.548395270196178,0.5507168861862861,0.556019226023877,0.5617103146846191,0.5651337516748987,0.5704499091675427,0.5815462169176959,0.5864835819127391,0.6042333852068481,0.5993189912250048,0.608785120850242,0.6146603449496384,0.6195291611222119,0.6220850463560896,0.6194328046423552,0.6067235944540554,0.5733047042558731,0.4644629840181004,0.23713367481391937,0.19496864541328557,0.17056842302568836,0.15349879189202717,0.14038959556669586,0.12975086634729716,0.12080176081796207,0.11307993168048142,0.1062832966744424,0.10019876550326538,0.09466811651508045,0.08957091038081107,0.0848153998293106,0.08033308136763066,0.07607472681637786,0.0720068716313788,0.06810839403730021,0.06436720744229747,0.060777280512493884,0.05733623197736858,0.054043667624520224,0.0509002942782665,0.047907715096756925,0.045068718628525406,0.042387834438480564,0.03987193731457379,0.03753072772694885,0.03537698300934043,0.03342654637437349,0.031698085652594445,0.03021270005941656,0.02899347581585394,0.028065090452621688,0.02745354663919765,0.02718608775468701,0.02729131747026554,0.027799520402078417,0.0287431633446992,0.030157546889701643,0.032081573903855805,0.034558602433354756,0.0376373544880939,0.04137285786790993,0.04582740532050984,0.05107152374019818,0.057184955642391996,0.0642576653209343,0.07239089214649612,0.0816982824698477,0.09230713872206016,0.10435982907051722,0.11801540341265651,0.1334514620951308,0.15086632344108472,0.17048153602810695,0.1925447827169014,0.21733322652105388,0.24515735410199774,0.2763653812920961,0.31134829673727876,0.3505456345729995,0.3944520850690496,0.44362507353888186,0.4986934627434968,0.5603675628719093,0.6294506663652485,0.7068523628129996,0.79360393226971,0.8908761638278845
408,0.5381906349623643,0.5389612904071438,0.5405211113730878,0.5420770427797921,0.5451198149749887,0.5512880543036154,0.5566596892545708,0.5595973172330606,0.566116614889752,0.5773707286976316,0.5815569640419496,0.5966468583456388,0.5921286878311451,0.6059608682879799,0.6138469365346454,0.6198769326722605,0.6240677242576762,0.6238669814077729,0.6150781253266893,0.5890118912886669,0.514453719954807,0.25610850242272526,0.20503441761157892,0.17737793846850902,0.1585636737618163,0.14435045732041338,0.1329436682914121,0.12342965403605961,0.11528070902530523,0.1081595016598535,0.10183182115678606,0.09612488614468062,0.09090652116403457,0.08607427761127813,0.08154929041355433,0.07727227032441265,0.07320032972966833,0.06930405457625738,0.06556466181512076,0.061971327451068814,0.05851887204936289,0.055205976720738396,0.05203401413455457,0.04900646484755082,0.04612879173466742,0.043408590272002445,0.04085582665989554,0.03848301146843111,0.036305217566840256,0.03433991905734313,0.03260668640958686,0.03112681103799144,0.029922946316195454,0.029018844339329573,0.028439245985596086,0.028209954706479495,0.028358099259254362,0.028912571583155394,0.029904614446989358,0.03136852844091571,0.03334246749912697,0.03586929465439765,0.03899747399085839,0.04278198031913121,0.047285214934928044,0.0525779240004227,0.05874012542842009,0.06586206008257726,0.07404519272881993,0.08340329647232268,0.09406366056927962,0.10616846513410326,0.11987636754944846,0.13536434501857617,0.15282983669562675,0.17249322830133657,0.1946007230721798,0.2194276460398967,0.24728223444837008,0.2785099757898194,0.3134985665328875,0.352683579109651,0.39655494214262266,0.44566435932121423,0.5006338159713528,0.5621653494899991,0.6310522907743363,0.7081922188982217,0.7946019108086131,0.8914346117427544
409,0.5328795457048635,0.5332245855086497,0.5340613826050508,0.5354734000269191,0.5394348302346229,0.5463468507634492,0.5512467806631568,0.5537454352811462,0.5619812997276669,0.5727263008816987,0.5755904180064639,0.5912603148458867,0.608328832457348,0.61141142507547,0.6124643978236385,0.6195565830676186,0.6252417266213065,0.6272701538580309,0.6219922043569598,0.6022071628460234,0.5465220094288983,0.2801439691828823,0.21652214327505853,0.184961485251723,0.1641686466162518,0.14874342602051568,0.1365112441950241,0.1263974295925905,0.11779624531995629,0.11032902286727851,0.1037376231783876,0.09783370528964463,0.09247340896105752,0.08754422985625579,0.08295784917574611,0.07864581800505306,0.07455651362176571,0.07065257977827873,0.06690852068846666,0.06330839446860052,0.05984370007122181,0.05651159452991805,0.05331353985211589,0.05025439769728212,0.047341904915829965,0.04458640512903045,0.04200069541637127,0.039599870667550316,0.03740109728675597,0.03542330411781907,0.03368682512928286,0.03221305547397691,0.031024187867335313,0.030143084222299665,0.02959331597282909,0.029399383398914226,0.02958710512254422,0.030184156269884067,0.031220727494625206,0.03273027559592765,0.034750338020381154,0.037323386763180505,0.04049770147476499,0.044328246939156525,0.04887754677969152,0.054216553394679394,0.0604255234579116,0.06759491810092007,0.07582635607578293,0.0852336557120077,0.09594400656613596,0.10809931409232082,0.12185776080614617,0.13739562612917006,0.15490940549986995,0.17461826853706267,0.19676689696617367,0.22162874629195356,0.24950978114777103,0.28075274296258595,0.3157420200223029,0.35490920409148224,0.39873943447438526,0.4477786497902168,0.5026418899675048,0.5640228162558457,0.6327046456686307,0.7095727284280946,0.795629032766426,0.8920088406526614
